,Word1,Word2,Accepted_Candidate,Unaccepted_Candidate
1687,암흑기,산기슭,암기슭,암흐슭
1688,암흑기,산기슭,암기슭,암흑기슭
1689,암흑기,산기슭,암히슭,암흑기슭
1690,암흑기,산기슭,암흐슭,암흑기슭
1691,껌둥이,바캉스,껌캉스,껌당스
1692,껌둥이,바캉스,껌캉스,껌두스
1693,껌둥이,바캉스,껌캉스,꺼캉스
1694,껌둥이,바캉스,껌둥스,껌당스
1695,껌둥이,바캉스,껌둥스,껌두스
1696,껌둥이,바캉스,껌둥스,꺼캉스
1697,껌둥이,바캉스,껌당스,껌두스
1698,껌둥이,바캉스,껌당스,꺼캉스
1699,무분별,세탁,무탁,무분탁
1700,무분별,세탁,무탁,무세탁
1701,무분별,세탁,무탁,무부탁
1702,무분별,세탁,무탁,무베탁
1703,무분별,세탁,무분탁,무세탁
1704,무분별,세탁,무분탁,무부탁
1705,무분별,세탁,무분탁,무베탁
1706,무분별,세탁,무세탁,무부탁
1707,무분별,세탁,무세탁,무베탁
1708,간식,쉰내,간네,가네
1709,간식,쉰내,간네,간쉰네
1710,간식,쉰내,간네,간신네
1711,간식,쉰내,간네,가쉰네
1712,간식,쉰내,가네,간쉰네
1713,간식,쉰내,가네,간신네
1714,간식,쉰내,가네,가쉰네
1715,간식,쉰내,간쉰네,간신네
1716,간식,쉰내,간쉰네,가쉰네
1717,계수나무,뒷받침,계수받침,계수낟침
1718,계수나무,뒷받침,계수받침,계잇받침
1719,계수나무,뒷받침,계수받침,계수나침
1720,계수나무,뒷받침,계수받침,계수낫받침
1721,계수나무,뒷받침,계수낟침,계수나침
1722,계수나무,뒷받침,계수낟침,계수낫받침
1723,계수나무,뒷받침,계잇받침,계수나침
1724,계수나무,뒷받침,계잇받침,계수낫받침
1725,계수나무,뒷받침,계수나침,계수낫받침
1726,안녕,처남댁,안냠덱,안남덱
1727,안녕,처남댁,안냠덱,안녀덱
1728,안녕,처남댁,안냠덱,안녕덱
1729,안녕,처남댁,안념덱,안남덱
1730,안녕,처남댁,안념덱,안녀덱
1731,안녕,처남댁,안념덱,안녕덱
1732,안녕,처남댁,안남덱,안녀덱
1733,안녕,처남댁,안남덱,안녕덱
1734,안녕,처남댁,안녀덱,안녕덱
1735,엮은이,건반,엮반,연반
1736,엮은이,건반,엮반,여반
1737,엮은이,건반,엮반,엮건반
1738,엮은이,건반,엮반,여건반
1739,엮은이,건반,연반,여반
1740,엮은이,건반,연반,엮건반
1741,엮은이,건반,연반,여건반
1742,엮은이,건반,여반,엮건반
1743,엮은이,건반,여반,여건반
1744,엮은이,건반,엮건반,여건반
1745,빼기,경상남도,뼁상남도,뻬상남도
1746,빼기,경상남도,뼁상남도,뻬강남도
1747,빼기,경상남도,뼁상남도,뻬앙남도
1748,빼기,경상남도,뼁상남도,뻬기남도
1749,빼기,경상남도,뻬상남도,뻬강남도
1750,빼기,경상남도,뻬상남도,뻬앙남도
1751,빼기,경상남도,뻬상남도,뻬기남도
1752,빼기,경상남도,뻬강남도,뻬앙남도
1753,빼기,경상남도,뻬강남도,뻬기남도
1754,빼기,경상남도,뻬앙남도,뻬기남도
1755,들창코,삭풍,들풍,득풍
1756,들창코,삭풍,들풍,들삭풍
1757,들창코,삭풍,들풍,들착풍
1758,들창코,삭풍,들풍,들창풍
1759,들창코,삭풍,득풍,들삭풍
1760,들창코,삭풍,득풍,들착풍
1761,들창코,삭풍,득풍,들창풍
1762,들창코,삭풍,들삭풍,들착풍
1763,들창코,삭풍,들삭풍,들창풍
1764,들창코,삭풍,들착풍,들창풍
1765,피읖,멜라닌,필라닌,피라닌
1766,피읖,멜라닌,필라닌,피으닌
1767,피읖,멜라닌,필라닌,피아닌
1768,피읖,멜라닌,필라닌,피읖닌
1769,피읖,멜라닌,피라닌,피으닌
1770,피읖,멜라닌,피라닌,피아닌
1771,피읖,멜라닌,피라닌,피읖닌
1772,피읖,멜라닌,피으닌,피읖닌
1773,피읖,멜라닌,피아닌,피읖닌
1774,바큇살,섹스,박스,바스
1775,바큇살,섹스,박스,바큇스
1776,바큇살,섹스,박스,바퀵스
1777,바큇살,섹스,박스,바퀙스
1778,바큇살,섹스,바스,바큇스
1779,바큇살,섹스,바스,바퀵스
1780,바큇살,섹스,바스,바퀙스
1781,바큇살,섹스,바큇스,바퀵스
1782,바큇살,섹스,바큇스,바퀙스
1783,쾌거,북엇국,퀘것국,퀘엇국
1784,쾌거,북엇국,퀘것국,퀘거국
1785,쾌거,북엇국,퀘것국,퀏국
1786,쾌거,북엇국,퀘것국,퀫국
1787,쾌거,북엇국,퀘엇국,퀘거국
1788,쾌거,북엇국,퀘엇국,퀏국
1789,쾌거,북엇국,퀘엇국,퀫국
1790,쾌거,북엇국,퀘거국,퀏국
1791,쾌거,북엇국,퀘거국,퀫국
1792,등잔,글쓴이,등자이,등지
1793,등잔,글쓴이,등자이,드이
1794,등잔,글쓴이,등지,드이
1795,일곱째,혀뿌리,일곱리,일뿌리
1796,일곱째,혀뿌리,일곱리,일고리
1797,일곱째,혀뿌리,일곱리,일구리
1798,일곱째,혀뿌리,일곱리,일혀뿌리
1799,일곱째,혀뿌리,일뿌리,일고리
1800,일곱째,혀뿌리,일뿌리,일구리
1801,일곱째,혀뿌리,일뿌리,일혀뿌리
1802,일곱째,혀뿌리,일고리,일혀뿌리
1803,일곱째,혀뿌리,일구리,일혀뿌리
1804,채플,누에,체페,체에
1805,채플,누에,체페,체누에
1806,채플,누에,체페,체푸에
1807,채플,누에,체페,체프에
1808,채플,누에,체에,체누에
1809,채플,누에,체에,체푸에
1810,채플,누에,체에,체프에
1811,채플,누에,체누에,체푸에
1812,채플,누에,체누에,체프에
1813,가분수,붕어,가버,가분서
1814,가분수,붕어,가버,가부어
1815,가분수,붕어,가버,가분수어
1816,가분수,붕어,가버,가어
1817,가분수,붕어,가분서,가부어
1818,가분수,붕어,가분서,가분수어
1819,가분수,붕어,가분서,가어
1820,가분수,붕어,가부어,가분수어
1821,가분수,붕어,가부어,가어
1822,가분수,붕어,가분수어,가어
1823,푯말,구릉지,푯릉지,푯믕지
1824,푯말,구릉지,푯릉지,푯망지
1825,푯말,구릉지,푯릉지,푯마지
1826,푯말,구릉지,푯릉지,표릉지
1827,푯말,구릉지,푯믕지,푯마지
1828,푯말,구릉지,푯믕지,표릉지
1829,푯말,구릉지,푯망지,푯마지
1830,푯말,구릉지,푯망지,표릉지
1831,구독,뇌사,구사,구눼사
1832,구독,뇌사,구사,구뒈사
1833,구독,뇌사,구사,구웨사
1834,구독,뇌사,구사,구도사
1835,구독,뇌사,구눼사,구웨사
1836,구독,뇌사,구눼사,구도사
1837,구독,뇌사,구뒈사,구웨사
1838,구독,뇌사,구뒈사,구도사
1839,글라이더,완쾌,글퀘,근퀘
1840,글라이더,완쾌,글퀘,그퀘
1841,글라이더,완쾌,글퀘,글란퀘
1842,글라이더,완쾌,글퀘,글라퀘
1843,글라이더,완쾌,근퀘,그퀘
1844,글라이더,완쾌,근퀘,글란퀘
1845,글라이더,완쾌,근퀘,글라퀘
1846,글라이더,완쾌,그퀘,글란퀘
1847,글라이더,완쾌,그퀘,글라퀘
1848,글라이더,완쾌,글란퀘,글라퀘
1849,노스탤지어,지읒,노스텔즞,노스텔지읒
1850,노스탤지어,지읒,노스텔즞,노스텔지지읒
1851,노스탤지어,지읒,노스텔즞,노스텔지이읒
1852,노스탤지어,지읒,노스텔즞,노스텔지어읒
1853,노스탤지어,지읒,노스텔지읒,노스텔지지읒
1854,노스탤지어,지읒,노스텔지읒,노스텔지이읒
1855,노스탤지어,지읒,노스텔지읒,노스텔지어읒
1856,노스탤지어,지읒,노스텔지지읒,노스텔지이읒
1857,노스탤지어,지읒,노스텔지지읒,노스텔지어읒
1858,노스탤지어,지읒,노스텔지이읒,노스텔지어읒
1859,손뼉,돌쩌귀,손쩌귀,솔쩌귀
1860,손뼉,돌쩌귀,손쩌귀,손뻐귀
1861,손뼉,돌쩌귀,손쩌귀,소쩌귀
1862,손뼉,돌쩌귀,손쩌귀,소어귀
1863,손뼉,돌쩌귀,솔쩌귀,소쩌귀
1864,손뼉,돌쩌귀,솔쩌귀,소어귀
1865,손뼉,돌쩌귀,손뻐귀,소쩌귀
1866,손뼉,돌쩌귀,손뻐귀,소어귀
1867,손뼉,돌쩌귀,소쩌귀,소어귀
1868,켄트지,옹립,켄트립,켄트지립
1869,켄트지,옹립,켄트립,켄트징립
1870,켄트지,옹립,켄트립,켄립
1871,켄트지,옹립,켄트립,켕립
1872,켄트지,옹립,켄트지립,켄트징립
1873,켄트지,옹립,켄트지립,켄립
1874,켄트지,옹립,켄트지립,켕립
1875,켄트지,옹립,켄트징립,켄립
1876,켄트지,옹립,켄트징립,켕립
1877,켄트지,옹립,켄립,켕립
1878,등받이,그끄저께,등받저께,등끄저께
1879,등받이,그끄저께,등받저께,등브저께
1880,등받이,그끄저께,등받저께,등바저께
1881,등받이,그끄저께,등받저께,등바어께
1882,등받이,그끄저께,등끄저께,등브저께
1883,등받이,그끄저께,등끄저께,등바저께
1884,등받이,그끄저께,등끄저께,등바어께
1885,등받이,그끄저께,등브저께,등바어께
1886,등받이,그끄저께,등바저께,등바어께
1887,금액,고려청자,금려청자,그려청자
1888,금액,고려청자,금려청자,그여청자
1889,금액,고려청자,금려청자,그어청자
1890,금액,고려청자,금려청자,금고려청자
1891,금액,고려청자,그려청자,그여청자
1892,금액,고려청자,그려청자,그어청자
1893,금액,고려청자,그려청자,금고려청자
1894,금액,고려청자,그여청자,그어청자
1895,금액,고려청자,그여청자,금고려청자
1896,금액,고려청자,그어청자,금고려청자
1897,무말랭이,낟알,무말,무말랄
1898,무말랭이,낟알,무말,무마알
1899,무말랭이,낟알,무말,무말레알
1900,무말랭이,낟알,무말,무알
1901,무말랭이,낟알,무말랄,무마알
1902,무말랭이,낟알,무말랄,무말레알
1903,무말랭이,낟알,무말랄,무알
1904,무말랭이,낟알,무마알,무말레알
1905,무말랭이,낟알,무마알,무알
1906,무말랭이,낟알,무말레알,무알
1907,고슴도치,엊저녁,고슴녁,곶저녁
1908,고슴도치,엊저녁,고슴녁,고저녁
1909,고슴도치,엊저녁,고슴녁,고스녁
1910,고슴도치,엊저녁,고슴녁,고서녁
1911,고슴도치,엊저녁,곶저녁,고저녁
1912,고슴도치,엊저녁,곶저녁,고스녁
1913,고슴도치,엊저녁,곶저녁,고서녁
1914,고슴도치,엊저녁,고저녁,고스녁
1915,고슴도치,엊저녁,고저녁,고서녁
1916,햇곡식,팽이버섯,헷곡버섯,헷곡서섯
1917,햇곡식,팽이버섯,헷곡버섯,헷곡시섯
1918,햇곡식,팽이버섯,헷곡버섯,헷기버섯
1919,햇곡식,팽이버섯,헷곡버섯,헷고버섯
1920,햇곡식,팽이버섯,헷곡서섯,헷기버섯
1921,햇곡식,팽이버섯,헷곡서섯,헷고버섯
1922,햇곡식,팽이버섯,헷곡시섯,헷기버섯
1923,햇곡식,팽이버섯,헷곡시섯,헷고버섯
1924,고참,공사립,고사립,고차립
1925,고참,공사립,고사립,고아립
1926,고참,공사립,고사립,고참립
1927,고참,공사립,고사립,고공사립
1928,고참,공사립,고차립,고아립
1929,고참,공사립,고차립,고참립
1930,고참,공사립,고차립,고공사립
1931,고참,공사립,고아립,고참립
1932,고참,공사립,고아립,고공사립
1933,고참,공사립,고참립,고공사립
1934,앙상블,앞뜰,앙뜰,앙상뜰
1935,앙상블,앞뜰,앙뜰,앙샆뜰
1936,앙상블,앞뜰,앙뜰,앙사뜰
1937,앙상블,앞뜰,앙뜰,앙상븦뜰
1938,앙상블,앞뜰,앙상뜰,앙샆뜰
1939,앙상블,앞뜰,앙상뜰,앙사뜰
1940,앙상블,앞뜰,앙상뜰,앙상븦뜰
1941,앙상블,앞뜰,앙샆뜰,앙사뜰
1942,앙상블,앞뜰,앙샆뜰,앙상븦뜰
1943,앙상블,앞뜰,앙사뜰,앙상븦뜰
1944,가전제품,쫄면,갈면,가면
1945,가전제품,쫄면,갈면,가쫄면
1946,가전제품,쫄면,갈면,가전면
1947,가전제품,쫄면,갈면,가절면
1948,가전제품,쫄면,가면,가쫄면
1949,가전제품,쫄면,가면,가전면
1950,가전제품,쫄면,가면,가절면
1951,가전제품,쫄면,가쫄면,가절면
1952,가전제품,쫄면,가전면,가절면
1953,숭배자,줏대,숭데,숫데
1954,숭배자,줏대,숭데,수데
1955,숭배자,줏대,숭데,숭줏데
1956,숭배자,줏대,숭데,숭붓데
1957,숭배자,줏대,숫데,수데
1958,숭배자,줏대,숫데,숭줏데
1959,숭배자,줏대,숫데,숭붓데
1960,숭배자,줏대,수데,숭줏데
1961,숭배자,줏대,수데,숭붓데
1962,숭배자,줏대,숭줏데,숭붓데
1963,아홉수,텃세,아홉세,아홋세
1964,아홉수,텃세,아홉세,아헛세
1965,아홉수,텃세,아홉세,아홉섯세
1966,아홉수,텃세,아홉세,아홉수세
1967,아홉수,텃세,아홋세,아홉섯세
1968,아홉수,텃세,아홋세,아홉수세
1969,아홉수,텃세,아헛세,아홉섯세
1970,아홉수,텃세,아헛세,아홉수세
1971,아홉수,텃세,아홉섯세,아홉수세
1972,꽃게,납빛,꽃빛,꼽빛
1973,꽃게,납빛,꽃빛,꼬빛
1974,꽃게,납빛,꽃빛,꽃납빛
1975,꽃게,납빛,꽃빛,꽃갑빛
1976,꽃게,납빛,꼽빛,꼬빛
1977,꽃게,납빛,꼽빛,꽃납빛
1978,꽃게,납빛,꼽빛,꽃갑빛
1979,꽃게,납빛,꼬빛,꽃납빛
1980,꽃게,납빛,꼬빛,꽃갑빛
1981,꽃게,납빛,꽃납빛,꽃갑빛
1982,팔뚝시계,스테디셀러,팔뚝시셀러,팔뚝시겔러
1983,팔뚝시계,스테디셀러,팔뚝시셀러,팔뚝시엘러
1984,팔뚝시계,스테디셀러,팔뚝시셀러,파테디셀러
1985,팔뚝시계,스테디셀러,팔뚝시셀러,팔뚜이셀러
1986,팔뚝시계,스테디셀러,팔뚝시겔러,팔뚝시엘러
1987,팔뚝시계,스테디셀러,팔뚝시겔러,파테디셀러
1988,팔뚝시계,스테디셀러,팔뚝시겔러,팔뚜이셀러
1989,팔뚝시계,스테디셀러,팔뚝시엘러,파테디셀러
1990,팔뚝시계,스테디셀러,팔뚝시엘러,팔뚜이셀러
1991,팔뚝시계,스테디셀러,파테디셀러,팔뚜이셀러
1992,횡단면,땔감,휄감,훼감
1993,횡단면,땔감,휄감,휑단감
1994,횡단면,땔감,휄감,휑달감
1995,횡단면,땔감,휑감,훼감
1996,횡단면,땔감,휑감,휑단감
1997,횡단면,땔감,휑감,휑달감
1998,횡단면,땔감,훼감,휑단감
1999,횡단면,땔감,훼감,휑달감
2000,횡단면,땔감,휑단감,휑달감
2001,뱃삯,낟알,벳살,벳사알
2002,뱃삯,낟알,벳살,베알
2003,뱃삯,낟알,벳사알,베알
2004,카톨릭,웬일,카틸,카톨릴
2005,카톨릭,웬일,카틸,카톨리일
2006,카톨릭,웬일,카틸,카일
2007,카톨릭,웬일,카틸,카토일
2008,카톨릭,웬일,카톨릴,카톨리일
2009,카톨릭,웬일,카톨릴,카일
2010,카톨릭,웬일,카톨릴,카토일
2011,카톨릭,웬일,카톨리일,카일
2012,카톨릭,웬일,카톨리일,카토일
2013,카톨릭,웬일,카일,카토일
2014,넝쿨,지신밟기,넝신밟기,넝쿤밟기
2015,넝쿨,지신밟기,넝신밟기,넝킨밟기
2016,넝쿨,지신밟기,넝신밟기,넝쿠밟기
2017,넝쿨,지신밟기,넝신밟기,너신밟기
2018,넝쿨,지신밟기,넝쿤밟기,넝쿠밟기
2019,넝쿨,지신밟기,넝쿤밟기,너신밟기
2020,넝쿨,지신밟기,넝킨밟기,넝쿠밟기
2021,넝쿨,지신밟기,넝킨밟기,너신밟기
2022,감식초,도읍,감습,가읍
2023,감식초,도읍,감습,감식츱
2024,감식초,도읍,감습,감도읍
2025,감식초,도읍,감습,감시읍
2026,감식초,도읍,가읍,감식츱
2027,감식초,도읍,가읍,감도읍
2028,감식초,도읍,가읍,감시읍
2029,감식초,도읍,감식츱,감도읍
2030,감식초,도읍,감식츱,감시읍
2031,감식초,도읍,감도읍,감시읍
2032,셔틀콕,경각심,셩각심,셔틀심
2033,셔틀콕,경각심,셩각심,셔각심
2034,셔틀콕,경각심,셩각심,셔탁심
2035,셔틀콕,경각심,셩각심,셔특심
2036,셔틀콕,경각심,셔틀심,셔탁심
2037,셔틀콕,경각심,셔틀심,셔특심
2038,셔틀콕,경각심,셔각심,셔탁심
2039,셔틀콕,경각심,셔각심,셔특심
2040,넥타이핀,프로그래밍,넥타이피밍,넥타으레밍
2041,넥타이핀,프로그래밍,넥타이피밍,네로그레밍
2042,넥타이핀,프로그래밍,넥타이페밍,넥타으레밍
2043,넥타이핀,프로그래밍,넥타이페밍,네로그레밍
2044,넥타이핀,프로그래밍,넥타이레밍,넥타으레밍
2045,넥타이핀,프로그래밍,넥타이레밍,네로그레밍
2046,컬러,왜곡,컬곡,커곡
2047,컬러,왜곡,컬곡,컬뤠곡
2048,컬러,왜곡,컬곡,컬레곡
2049,컬러,왜곡,컬곡,커웨곡
2050,컬러,왜곡,커곡,컬뤠곡
2051,컬러,왜곡,커곡,컬레곡
2052,컬러,왜곡,커곡,커웨곡
2053,컬러,왜곡,컬뤠곡,컬레곡
2054,컬러,왜곡,컬뤠곡,커웨곡
2055,컬러,왜곡,컬레곡,커웨곡
2056,극단,강의,극듸,그의
2057,극단,강의,극듸,극다의
2058,극단,강의,그의,극다의
2059,까막까치,립스틱,까막까틱,까밉스틱
2060,까막까치,립스틱,까막까틱,까맙스틱
2061,까막까치,립스틱,까막스틱,까밉스틱
2062,까막까치,립스틱,까막스틱,까맙스틱
2063,까막까치,립스틱,까립스틱,까밉스틱
2064,까막까치,립스틱,까립스틱,까맙스틱
2065,엠티,깡패,엠페,엠깡페
2066,엠티,깡패,엠페,엠탕페
2067,엠티,깡패,엠페,엠티페
2068,엠티,깡패,엠페,엠팅페
2069,엠티,깡패,엠깡페,엠탕페
2070,엠티,깡패,엠깡페,엠티페
2071,엠티,깡패,엠깡페,엠팅페
2072,엠티,깡패,엠탕페,엠티페
2073,엠티,깡패,엠탕페,엠팅페
2074,엠티,깡패,엠티페,엠팅페
2075,깁스,갈채,깁체,길체
2076,깁스,갈채,깁체,기체
2077,깁스,갈채,깁체,깁갈체
2078,깁스,갈채,깁체,깁살체
2079,깁스,갈채,길체,기체
2080,깁스,갈채,길체,깁갈체
2081,깁스,갈채,길체,깁살체
2082,깁스,갈채,기체,깁갈체
2083,깁스,갈채,기체,깁살체
2084,깁스,갈채,깁갈체,깁살체
2085,게으름,넝마,겡마,게마
2086,게으름,넝마,겡마,게넝마
2087,게으름,넝마,겡마,게엉마
2088,게으름,넝마,겡마,게응마
2089,게으름,넝마,게마,게넝마
2090,게으름,넝마,게마,게엉마
2091,게으름,넝마,게마,게응마
2092,게으름,넝마,게넝마,게엉마
2093,게으름,넝마,게넝마,게응마
2094,살갗,개인,살긴,사인
2095,살갗,개인,살긴,살가인
2096,살갗,개인,살긴,살게인
2097,살갗,개인,살긴,사게인
2098,살갗,개인,사인,살가인
2099,살갗,개인,사인,살게인
2100,살갗,개인,사인,사게인
2101,살갗,개인,살가인,사게인
2102,살갗,개인,살게인,사게인
2103,덮밥,가뭄,덮뭄,더뭄
2104,덮밥,가뭄,덮뭄,덮가뭄
2105,덮밥,가뭄,덮뭄,덮바뭄
2106,덮밥,가뭄,덮뭄,더가뭄
2107,덮밥,가뭄,더뭄,덮가뭄
2108,덮밥,가뭄,더뭄,덮바뭄
2109,덮밥,가뭄,더뭄,더가뭄
2110,덮밥,가뭄,덮가뭄,덮바뭄
2111,덮밥,가뭄,덮가뭄,더가뭄
2112,덮밥,가뭄,덮바뭄,더가뭄
2113,섹스,개뿔,섹뿔,세뿔
2114,섹스,개뿔,섹뿔,섹게뿔
2115,섹스,개뿔,섹뿔,섹세뿔
2116,섹스,개뿔,섹뿔,세게뿔
2117,섹스,개뿔,세뿔,섹게뿔
2118,섹스,개뿔,세뿔,섹세뿔
2119,섹스,개뿔,세뿔,세게뿔
2120,섹스,개뿔,섹게뿔,세게뿔
2121,섹스,개뿔,섹세뿔,세게뿔
2122,강습소,개연성,강션성,강습성
