Word1,Word2,Head,Order_Candidates
새털,튀각,1,"[('세각', [1, 0, 6, 0, 0, 1]), ('세튀각', [1, 1, 3, 0, 0, 1]), ('세티각', [1, 1, 4, 0, 0, 2]), ('세터각', [1, 1, 4, 0, 0, 2]), ('세위각', [1, 1, 4, 0, 0, 2])]"
팽이,가상도,1,"[('페상도', [0, 0, 4, 1, 0, 1]), ('펭상도', [1, 0, 3, 0, 0, 1]), ('페앙도', [1, 0, 5, 0, 0, 2]), ('펭가상도', [1, 1, 1, 0, 0, 1]), ('페가상도', [1, 1, 2, 0, 0, 1])]"
기술,앨범,1,"[('길범', [1, 0, 4, 0, 0, 1]), ('기범', [1, 0, 5, 0, 0, 0]), ('기술범', [1, 1, 1, 0, 0, 0]), ('기셀범', [1, 1, 2, 0, 0, 1]), ('기수범', [1, 1, 3, 0, 0, 1])]"
구독료,꺾쇠표,1,"[('구독표', [1, 0, 9, 0, 0, 0]), ('구데표', [1, 0, 10, 0, 0, 1]), ('구도표', [1, 0, 10, 0, 0, 1]), ('구에표', [1, 0, 11, 0, 0, 1]), ('구독레표', [1, 1, 7, 0, 0, 1])]"
상아탑,가오리,1,"[('사오리', [0, 0, 7, 1, 0, 1]), ('상가오리', [0, 1, 4, 1, 0, 0]), ('사가오리', [0, 1, 5, 1, 0, 1]), ('사아오리', [0, 1, 6, 1, 0, 1]), ('상리', [0, 1, 7, 1, 0, 0])]"
펴낸이,바캉스,1,"[('펴캉스', [1, 0, 6, 0, 0, 0]), ('펴낭스', [1, 0, 6, 0, 0, 1]), ('퍄캉스', [1, 0, 6, 0, 0, 1]), ('펴넨스', [1, 0, 6, 0, 0, 1]), ('펴넹스', [1, 0, 6, 0, 0, 1])]"
황톳길,은닉죄,1,[]
핫팬츠,곗날,1,"[('핫날', [0, 0, 8, 1, 0, 0]), ('핫곗날', [0, 1, 5, 1, 0, 0]), ('핫펫날', [0, 1, 5, 1, 0, 1]), ('핫폣날', [0, 1, 5, 1, 0, 1]), ('핫펜날', [0, 1, 5, 1, 0, 1])]"
개소주,올챙이,1,"[('게소지', [1, 0, 6, 0, 0, 2]), ('게소이', [1, 0, 7, 0, 0, 1]), ('게소주이', [1, 1, 6, 0, 0, 1]), ('게시', [1, 1, 8, 0, 0, 2]), ('게이', [1, 1, 9, 0, 0, 1])]"
빙수,스웨덴어,1,"[('빙수어', [1, 1, 8, 0, 0, 0]), ('빙서', [1, 2, 8, 0, 0, 1]), ('비어', [1, 2, 10, 0, 0, 1])]"
극좌,폴더,1,"[('극더', [1, 0, 6, 0, 0, 0]), ('글더', [1, 0, 6, 0, 0, 1]), ('그더', [1, 0, 7, 0, 0, 1]), ('극폴더', [1, 1, 3, 0, 0, 0]), ('극졸더', [1, 1, 3, 0, 0, 1])]"
단것,결산서,1,"[('다얼산서', [0, 1, 6, 3, 1, 2]), ('단거안서', [0, 1, 6, 3, 1, 2]), ('단산서', [1, 0, 7, 0, 0, 0]), ('달산서', [1, 0, 7, 0, 0, 1]), ('단건서', [1, 0, 7, 0, 0, 1])]"
발효,저쯤,1,"[('발쯤', [1, 0, 5, 0, 0, 0]), ('바쯤', [1, 0, 6, 0, 0, 1]), ('발혀쯤', [1, 1, 2, 0, 0, 1]), ('발저쯤', [1, 1, 3, 0, 0, 0]), ('발허쯤', [1, 1, 3, 0, 0, 1])]"
근처,삐삐,1,"[('근삐', [1, 0, 4, 0, 0, 0]), ('그삐', [1, 0, 5, 0, 0, 1]), ('근삐삐', [1, 1, 2, 0, 0, 0]), ('근치삐', [1, 1, 2, 0, 0, 1]), ('그삐삐', [1, 1, 3, 0, 0, 1])]"
뒤치다꺼리,팜플렛,1,"[('뒤치달렛', [0, 1, 9, 1, 0, 1]), ('뒤치다렛', [0, 1, 10, 1, 0, 0]), ('뒤치팜플렛', [0, 2, 6, 1, 0, 0]), ('뒤치담플렛', [0, 2, 6, 1, 0, 1]), ('뒤치다플렛', [0, 2, 7, 1, 0, 0])]"
달팽이관,등딱지,1,"[('달딱지', [0, 0, 11, 1, 0, 0]), ('달팍지', [0, 0, 11, 1, 0, 1]), ('달펙지', [0, 0, 11, 1, 0, 1]), ('당딱지', [0, 0, 11, 1, 0, 1]), ('달펭지', [0, 0, 11, 2, 1, 1])]"
각방,똥개,1,"[('각게', [1, 0, 6, 0, 0, 1]), ('강게', [1, 0, 6, 0, 0, 2]), ('가게', [1, 0, 7, 0, 0, 2]), ('각방게', [1, 1, 2, 0, 0, 1]), ('각똥게', [1, 1, 3, 0, 0, 1])]"
샹송,헬리콥터,1,"[('샹리콥터', [1, 0, 6, 0, 0, 0]), ('샹시콥터', [1, 0, 6, 0, 0, 1]), ('샹소콥터', [1, 0, 6, 0, 0, 1]), ('샬리콥터', [1, 0, 6, 0, 0, 1]), ('샤리콥터', [1, 0, 7, 0, 0, 1])]"
얼간이,엠시,1,"[('얼가시', [0, 1, 4, 1, 0, 1]), ('얼시', [1, 0, 6, 0, 0, 0]), ('얼간시', [1, 1, 3, 0, 0, 0]), ('얼감시', [1, 1, 3, 0, 0, 1]), ('얼겜시', [1, 1, 3, 0, 0, 1])]"
각축장,깽판,1,"[('각축판', [0, 1, 6, 1, 0, 0]), ('각껭판', [0, 1, 6, 1, 0, 1]), ('각쳉판', [0, 1, 6, 1, 0, 1]), ('각충판', [0, 1, 6, 1, 0, 1]), ('각축장판', [0, 2, 2, 1, 0, 0])]"
둔치,찜질,1,"[('둔질', [0, 0, 5, 1, 0, 0]), ('둠질', [0, 0, 5, 1, 0, 1]), ('둔침질', [0, 1, 1, 1, 0, 1]), ('둔찜질', [0, 1, 2, 1, 0, 0]), ('둔치질', [0, 1, 6, 1, 0, 0])]"
텐트,격려사,1,"[('텐려사', [1, 0, 6, 0, 0, 0]), ('텍려사', [1, 0, 6, 0, 0, 1]), ('텐텨사', [1, 0, 6, 0, 0, 1]), ('텐터사', [1, 0, 7, 0, 0, 1]), ('테려사', [1, 0, 7, 0, 0, 1])]"
띄어쓰기,도롱뇽,1,"[('띄롱뇽', [1, 0, 7, 0, 0, 0]), ('띄옹뇽', [1, 0, 8, 0, 0, 1]), ('띄엉뇽', [1, 0, 8, 0, 0, 1]), ('띄어뇽', [1, 0, 9, 0, 0, 0]), ('띄도롱뇽', [1, 1, 5, 0, 0, 0])]"
경비실,구태,1,"[('경테', [0, 0, 7, 1, 0, 1]), ('규테', [0, 0, 8, 1, 0, 2]), ('겨테', [0, 0, 8, 1, 0, 2]), ('경구테', [0, 1, 5, 1, 0, 1]), ('경비테', [0, 1, 5, 1, 0, 1])]"
헬멧,모빌,1,"[('헬빌', [1, 0, 5, 0, 0, 0]), ('헤빌', [1, 0, 6, 0, 0, 1]), ('헬모빌', [1, 1, 3, 0, 0, 0]), ('헬메빌', [1, 1, 3, 0, 0, 1]), ('헤모빌', [1, 1, 4, 0, 0, 1])]"
낚싯대,멋쟁이,1,"[('낚싯디', [1, 0, 7, 0, 0, 1]), ('낚시이', [1, 0, 9, 0, 0, 1]), ('낚시', [1, 1, 7, 0, 0, 1]), ('낚싯데이', [1, 1, 7, 0, 0, 1]), ('나이', [1, 1, 12, 0, 0, 1])]"
각뿔,몸뻬,1,"[('각뻬', [0, 0, 6, 1, 0, 0]), ('감뻬', [0, 0, 6, 1, 0, 1]), ('각뽐뻬', [0, 1, 3, 1, 0, 1]), ('각뿜뻬', [0, 1, 3, 1, 0, 1]), ('각뿌뻬', [0, 1, 4, 1, 0, 1])]"
견학,뾰루지,1,"[('견루지', [0, 0, 6, 1, 0, 0]), ('견후지', [0, 0, 6, 1, 0, 1]), ('견하지', [0, 0, 6, 1, 0, 1]), ('견학지', [0, 0, 7, 1, 0, 0]), ('겨루지', [0, 0, 7, 1, 0, 1])]"
송곳,곗돈,1,"[('송돈', [0, 0, 6, 1, 0, 0]), ('솟돈', [0, 0, 6, 1, 0, 1]), ('송곳돈', [0, 1, 2, 1, 0, 0]), ('송고돈', [0, 1, 4, 1, 0, 1]), ('송고곗돈', [0, 2, 1, 1, 0, 1])]"
구내매점,커텐,1,"[('구텐', [0, 0, 9, 1, 0, 0]), ('구네텐', [0, 1, 7, 1, 0, 1]), ('구네커텐', [0, 2, 5, 1, 0, 1]), ('구네머텐', [0, 2, 5, 1, 0, 2]), ('구네메텐', [0, 2, 5, 1, 0, 2])]"
결단력,홀쭉이,1,"[('결단리', [1, 0, 9, 0, 0, 1]), ('결다이', [1, 0, 11, 0, 0, 1]), ('결디', [1, 1, 12, 0, 0, 1]), ('겨이', [1, 1, 14, 0, 0, 1])]"
흠모,뉘앙스,1,"[('흠망스', [1, 0, 4, 0, 0, 1]), ('흐앙스', [1, 0, 6, 0, 0, 1]), ('흠모스', [1, 0, 7, 0, 0, 0]), ('흠몽스', [1, 0, 7, 0, 0, 1]), ('흠뉘앙스', [1, 1, 2, 0, 0, 0])]"
다툼,잿밥,1,"[('닷밥', [1, 0, 5, 0, 0, 1]), ('다밥', [1, 0, 6, 0, 0, 0]), ('다젯밥', [1, 1, 3, 0, 0, 1]), ('다텟밥', [1, 1, 3, 0, 0, 1]), ('다툿밥', [1, 1, 3, 0, 0, 1])]"
캡슐,가정주부,1,"[('켑셩주부', [1, 0, 5, 0, 0, 2]), ('켑슝주부', [1, 0, 5, 0, 0, 2]), ('켑정주부', [1, 0, 6, 0, 0, 1]), ('켑슈주부', [1, 0, 6, 0, 0, 2]), ('켑성주부', [1, 0, 6, 0, 0, 2])]"
푸념,램프,1,"[('품프', [1, 0, 6, 0, 0, 1]), ('푸프', [1, 0, 7, 0, 0, 0]), ('푸념프', [1, 1, 2, 0, 0, 0]), ('푸넴프', [1, 1, 4, 0, 0, 1]), ('푸렘프', [1, 1, 4, 0, 0, 1])]"
맺음말,득점,1,"[('멪점', [1, 0, 8, 0, 0, 1]), ('멕점', [1, 0, 8, 0, 0, 1]), ('메점', [1, 0, 9, 0, 0, 1]), ('멪득점', [1, 1, 5, 0, 0, 1]), ('메득점', [1, 1, 6, 0, 0, 1])]"
젓가락질,셋방,1,"[('젓방', [0, 0, 11, 2, 1, 0]), ('젓셋방', [0, 1, 8, 1, 0, 0]), ('젓겟방', [0, 1, 8, 1, 0, 1]), ('젓갓방', [0, 1, 8, 2, 1, 1]), ('젓가방', [0, 1, 9, 2, 1, 0])]"
경향,호르몬,1,"[('경르몬', [1, 0, 6, 0, 0, 0]), ('경흐몬', [1, 0, 6, 0, 0, 1]), ('교르몬', [1, 0, 7, 0, 0, 1]), ('겨르몬', [1, 0, 7, 0, 0, 1]), ('겨으몬', [1, 0, 8, 0, 0, 2])]"
감청,고령자,1,"[('감령자', [0, 0, 5, 1, 0, 0]), ('감쳥자', [0, 0, 5, 1, 0, 1]), ('감청자', [0, 0, 5, 3, 1, 0]), ('가령자', [0, 0, 6, 3, 1, 1]), ('가영자', [0, 0, 7, 1, 0, 2])]"
구두코,힘겨루기,1,"[('굼겨루기', [0, 0, 6, 1, 0, 1]), ('구우기', [0, 1, 11, 1, 0, 1]), ('구겨루기', [1, 0, 7, 0, 0, 0]), ('구뎌루기', [1, 0, 7, 0, 0, 1]), ('구두루기', [1, 0, 8, 0, 0, 0])]"
귓구멍,관영,1,[]
고무줄놀이,발췌,1,"[('고무줄발췌', [0, 3, 4, 1, 0, 0]), ('고무줄놀췌', [0, 3, 4, 1, 0, 0]), ('고무줄날췌', [0, 3, 4, 1, 0, 1]), ('고무줄놀발췌', [0, 4, 1, 1, 0, 0]), ('골췌', [1, 0, 11, 0, 0, 1])]"
국내외,가을보리,1,"[('국늘보리', [0, 0, 5, 1, 0, 1]), ('국넬보리', [0, 0, 5, 1, 0, 1]), ('국네보리', [0, 0, 6, 1, 0, 1]), ('구을보리', [0, 0, 7, 1, 0, 1]), ('국네오리', [0, 0, 7, 1, 0, 2])]"
굵기,용솟음,1,"[('굵기음', [1, 0, 8, 0, 0, 0]), ('굵금', [1, 1, 7, 0, 0, 1]), ('구음', [1, 1, 9, 0, 0, 1])]"
햄버거,헛것,1,"[('헷것', [0, 0, 7, 2, 1, 1]), ('헴것', [0, 0, 7, 2, 1, 1]), ('헤것', [0, 0, 8, 1, 0, 1]), ('헴헛것', [0, 1, 4, 2, 1, 1]), ('헴버것', [0, 1, 4, 2, 1, 1])]"
게으름뱅이,곶감,1,"[('겢감', [0, 0, 10, 2, 1, 1]), ('게감', [0, 0, 11, 1, 0, 0]), ('게곶감', [0, 1, 8, 1, 0, 0]), ('게옺감', [0, 1, 9, 1, 0, 1]), ('게읒감', [0, 1, 9, 1, 0, 1])]"
무호흡,격변기,1,"[('묵변기', [1, 0, 8, 0, 0, 1]), ('무변기', [1, 0, 9, 0, 0, 0]), ('무현기', [1, 0, 9, 0, 0, 1]), ('무헌기', [1, 0, 10, 0, 0, 1]), ('무혼기', [1, 0, 10, 0, 0, 1])]"
고명,고딕체,1,"[('고멱체', [0, 0, 5, 2, 0, 1]), ('고며체', [0, 0, 6, 2, 0, 1]), ('고믹체', [0, 0, 6, 2, 0, 1]), ('고명체', [0, 0, 7, 2, 0, 0]), ('고익체', [0, 0, 7, 2, 0, 1])]"
과일즙,뾰루지,1,"[('과일지', [0, 0, 8, 1, 0, 0]), ('과루지', [0, 0, 8, 1, 0, 0]), ('과일즈지', [0, 1, 6, 1, 0, 1]), ('과일주지', [0, 1, 6, 1, 0, 1]), ('과일즙지', [0, 1, 7, 1, 0, 0])]"
뒷무릎,괘종시계,1,"[('뒷종시계', [0, 0, 8, 1, 0, 0]), ('뒷몽시계', [0, 0, 8, 1, 0, 1]), ('뒷뭉시계', [0, 0, 8, 1, 0, 1]), ('뒷무시계', [0, 0, 9, 1, 0, 0]), ('뒷무르계', [0, 0, 9, 1, 0, 1])]"
머리맡,팝송,1,"[('멉송', [1, 0, 7, 0, 0, 1]), ('머송', [1, 0, 8, 0, 0, 0]), ('머팝송', [1, 1, 5, 0, 0, 0]), ('머립송', [1, 1, 5, 0, 0, 1]), ('머랍송', [1, 1, 5, 0, 0, 1])]"
곗날,흙냄새,1,"[('곗넴세', [0, 0, 6, 1, 0, 2]), ('곗남세', [0, 0, 6, 1, 0, 2]), ('곍넴세', [0, 0, 6, 1, 0, 3]), ('곗나세', [0, 0, 7, 1, 0, 2]), ('곗날세', [0, 0, 8, 1, 0, 1])]"
파킨슨병,첫마디,1,"[('파킨디', [1, 0, 12, 0, 0, 0]), ('팟마디', [1, 0, 12, 0, 0, 1]), ('파마디', [1, 0, 13, 0, 0, 0]), ('파키디', [1, 0, 13, 0, 0, 1]), ('파카디', [1, 0, 13, 0, 0, 1])]"
거울,김매기,1,"[('검메기', [0, 0, 4, 1, 0, 2]), ('거메기', [0, 0, 5, 1, 0, 1]), ('거에기', [0, 0, 6, 1, 0, 1]), ('거우기', [0, 0, 6, 1, 0, 1]), ('거울기', [0, 0, 7, 1, 0, 0])]"
감염,간접흡연,1,"[('가연', [0, 2, 13, 2, 0, 1])]"
둔갑,덧저고리,1,"[('둔저고리', [0, 0, 6, 1, 0, 0]), ('둣저고리', [0, 0, 6, 1, 0, 1]), ('둔가고리', [0, 0, 6, 1, 0, 1]), ('둔거고리', [0, 0, 6, 1, 0, 1]), ('두저고리', [0, 0, 7, 1, 0, 1])]"
안팎,덮밥,1,"[('안밥', [1, 0, 6, 0, 0, 0]), ('안덮밥', [1, 1, 3, 0, 0, 0]), ('안팦밥', [1, 1, 3, 0, 0, 1]), ('안펖밥', [1, 1, 3, 0, 0, 1]), ('안파밥', [1, 1, 4, 0, 0, 1])]"
거중기,계약자,1,"[('거쟉자', [0, 0, 6, 1, 0, 1]), ('거중자', [0, 0, 7, 1, 0, 0]), ('거약자', [0, 0, 7, 1, 0, 0]), ('거죽자', [0, 0, 7, 1, 0, 1]), ('거작자', [0, 0, 7, 1, 0, 1])]"
교역자,개회,1,[]
쌀뜨물,귀추,1,"[('쌀추', [1, 0, 8, 0, 0, 0]), ('싸추', [1, 0, 9, 0, 0, 1]), ('쌀귀추', [1, 1, 5, 0, 0, 0]), ('쌀뛰추', [1, 1, 5, 0, 0, 1]), ('쌀뜨추', [1, 1, 6, 0, 0, 0])]"
들것,횃불,1,"[('들불', [1, 0, 7, 0, 0, 0]), ('듯불', [1, 0, 7, 0, 0, 1]), ('드불', [1, 0, 8, 0, 0, 1]), ('들것불', [1, 1, 3, 0, 0, 0]), ('들휏불', [1, 1, 3, 0, 0, 1])]"
풍뎅이,넌덜머리,1,"[('풍덜머리', [0, 0, 7, 2, 1, 0]), ('풍뎅머리', [0, 0, 7, 2, 1, 0]), ('풍델머리', [0, 0, 7, 2, 1, 1]), ('푼덜머리', [0, 0, 7, 2, 1, 1]), ('풍데머리', [0, 0, 8, 1, 0, 1])]"
갑옷,앙갚음,1,"[('가음', [1, 1, 8, 0, 0, 1])]"
경황,광섬유,1,[]
도롱뇽,젤리,1,"[('돌리', [1, 0, 9, 0, 0, 1]), ('도리', [1, 0, 10, 0, 0, 0]), ('도젤리', [1, 1, 7, 0, 0, 0]), ('도롱리', [1, 1, 7, 0, 0, 0]), ('도렐리', [1, 1, 7, 0, 0, 1])]"
히로뽕,비눗갑,1,"[('히눗갑', [0, 0, 7, 1, 0, 0]), ('히롯갑', [0, 0, 7, 1, 0, 1]), ('히룻갑', [0, 0, 7, 1, 0, 1]), ('히로갑', [0, 0, 8, 1, 0, 0]), ('히웃갑', [0, 0, 8, 1, 0, 1])]"
가을걷이,억수,1,"[('각수', [1, 0, 7, 0, 0, 1]), ('가수', [1, 0, 8, 0, 0, 0]), ('가억수', [1, 1, 6, 0, 0, 0]), ('가을수', [1, 1, 6, 0, 0, 0]), ('가윽수', [1, 1, 6, 0, 0, 1])]"
거식증,튤립,1,"[('걸립', [1, 0, 9, 0, 0, 1]), ('거립', [1, 0, 10, 0, 0, 0]), ('거튤립', [1, 1, 6, 0, 0, 0]), ('거슐립', [1, 1, 6, 0, 0, 1]), ('거식립', [1, 1, 7, 0, 0, 0])]"
나이트클럽,지읒,1,"[('나읒', [1, 0, 11, 0, 0, 0]), ('나지읒', [1, 1, 9, 0, 0, 0]), ('나이틎', [1, 1, 9, 0, 0, 1]), ('나이읒', [1, 1, 10, 0, 0, 0]), ('나이트킂', [1, 2, 7, 0, 0, 1])]"
버튼,엑스선,1,"[('버스선', [0, 0, 5, 2, 1, 0]), ('버트선', [0, 0, 5, 2, 1, 1]), ('버튼선', [0, 0, 7, 1, 0, 0]), ('버특스선', [0, 1, 2, 1, 0, 1]), ('버트스선', [0, 1, 3, 1, 0, 1])]"
가로수,격동,1,"[('각동', [0, 0, 7, 1, 0, 1]), ('가동', [0, 0, 8, 1, 0, 0]), ('가격동', [0, 1, 4, 1, 0, 0]), ('가력동', [0, 1, 4, 1, 0, 1]), ('가역동', [0, 1, 5, 1, 0, 1])]"
개량종,스펠링,1,"[('게량링', [1, 0, 8, 0, 0, 1]), ('게랼링', [1, 0, 8, 0, 0, 2]), ('게펠링', [1, 0, 9, 0, 0, 1]), ('게렐링', [1, 0, 9, 0, 0, 2]), ('게랴링', [1, 0, 9, 0, 0, 2])]"
샅바,설빔,1,"[('샅빔', [0, 0, 5, 2, 1, 0]), ('살빔', [0, 0, 5, 2, 1, 1]), ('사빔', [0, 0, 6, 1, 0, 1]), ('샅설빔', [0, 1, 2, 1, 0, 0]), ('샅벌빔', [0, 1, 2, 2, 1, 1])]"
깨알,너머,1,"[('께머', [1, 0, 4, 0, 0, 1]), ('께너머', [1, 1, 2, 0, 0, 1]), ('께아머', [1, 1, 3, 0, 0, 2]), ('께어머', [1, 1, 3, 0, 0, 2]), ('께알머', [1, 1, 4, 0, 0, 1])]"
긴밀감,대패,1,"[('긴페', [1, 0, 8, 0, 0, 1]), ('기페', [1, 0, 9, 0, 0, 2]), ('긴밀페', [1, 1, 5, 0, 0, 1]), ('긴미페', [1, 1, 6, 0, 0, 2]), ('긴데페', [1, 1, 6, 0, 0, 2])]"
분할,꿈나무,1,"[('분나무', [0, 0, 6, 2, 1, 0]), ('붐나무', [0, 0, 6, 2, 1, 1]), ('분하무', [0, 0, 6, 2, 1, 1]), ('부나무', [0, 0, 7, 1, 0, 1]), ('분할무', [0, 0, 7, 2, 1, 0])]"
오지랖,꽹과리,1,"[('오좌리', [1, 0, 9, 0, 0, 1]), ('오지리', [1, 0, 10, 0, 0, 0]), ('오자리', [1, 0, 10, 0, 0, 1]), ('오젱과리', [1, 1, 6, 0, 0, 1]), ('오징과리', [1, 1, 6, 0, 0, 1])]"
브리핑,데뷔작,1,"[('브뷔작', [1, 0, 7, 0, 0, 0]), ('브뤼작', [1, 0, 7, 0, 0, 1]), ('브리작', [1, 0, 8, 0, 0, 0]), ('브위작', [1, 0, 8, 0, 0, 1]), ('브이작', [1, 0, 9, 0, 0, 1])]"
십계명,간첩죄,1,"[('십첩줴', [1, 0, 9, 0, 0, 1]), ('십겁줴', [1, 0, 9, 0, 0, 2]), ('신첩줴', [1, 0, 9, 0, 0, 2]), ('십곕줴', [1, 0, 9, 0, 0, 2]), ('십계줴', [1, 0, 10, 0, 0, 1])]"
꽃씨,뒤꼍,1,"[('꽃꼍', [1, 0, 5, 0, 0, 0]), ('꼬꼍', [1, 0, 6, 0, 0, 1]), ('꽃씨꼍', [1, 1, 2, 0, 0, 0]), ('꼬이꼍', [1, 1, 5, 0, 0, 2]), ('꽃씨이꼍', [1, 2, 7, 0, 0, 1])]"
스탠드,부챗살,1,"[('스텐살', [0, 0, 7, 1, 0, 1]), ('스쳇살', [0, 0, 7, 1, 0, 1]), ('스텟살', [0, 0, 7, 1, 0, 1]), ('스테살', [0, 0, 8, 1, 0, 1]), ('스텐뎃살', [0, 1, 4, 1, 0, 2])]"
과밀,나이테,1,"[('과미테', [1, 0, 4, 0, 0, 1]), ('과밀테', [1, 0, 5, 0, 0, 0]), ('과이테', [1, 0, 5, 0, 0, 0]), ('과나이테', [1, 1, 3, 0, 0, 0]), ('과미이테', [1, 1, 3, 0, 0, 1])]"
던지기,경험적,1,"[('던험적', [1, 0, 8, 0, 0, 0]), ('덩험적', [1, 0, 8, 0, 0, 1]), ('던짐적', [1, 0, 8, 0, 0, 1]), ('던점적', [1, 0, 8, 0, 0, 1]), ('던지적', [1, 0, 9, 0, 0, 0])]"
콤팩트디스크,아첨,1,"[('콤첨', [1, 0, 12, 0, 0, 0]), ('코첨', [1, 0, 13, 0, 0, 1]), ('콤펙첨', [1, 1, 9, 0, 0, 1]), ('콤파첨', [1, 1, 10, 0, 0, 1]), ('콤페첨', [1, 1, 10, 0, 0, 1])]"
똘마니,트럼펫,1,"[('똘럼펫', [1, 0, 6, 0, 0, 0]), ('똘멈펫', [1, 0, 6, 0, 0, 1]), ('똘맘펫', [1, 0, 6, 0, 0, 1]), ('똘마펫', [1, 0, 7, 0, 0, 0]), ('또럼펫', [1, 0, 7, 0, 0, 1])]"
헝겊,교언,1,"[('헝건', [1, 0, 5, 0, 0, 1]), ('허언', [1, 0, 7, 0, 0, 1]), ('헝교언', [1, 1, 3, 0, 0, 0]), ('헝고언', [1, 1, 4, 0, 0, 1]), ('헝거언', [1, 1, 4, 0, 0, 1])]"
소프트웨어,새아빠,1,"[('소프빠', [0, 0, 8, 1, 0, 0]), ('소파빠', [0, 0, 8, 1, 0, 1]), ('소아빠', [0, 0, 9, 1, 0, 0]), ('소프트빠', [0, 1, 6, 1, 0, 0]), ('소프타빠', [0, 1, 6, 1, 0, 1])]"
펴낸이,촌놈,1,"[('펴놈', [0, 0, 7, 1, 0, 0]), ('펴촌놈', [0, 1, 4, 1, 0, 0]), ('펴논놈', [0, 1, 4, 2, 1, 1]), ('펴넨놈', [0, 1, 4, 2, 1, 1]), ('펴네놈', [0, 1, 5, 1, 0, 1])]"
발자욱,셔틀콕,1,"[('발틀콕', [1, 0, 7, 0, 0, 0]), ('발즐콕', [1, 0, 7, 0, 0, 1]), ('발잘콕', [1, 0, 7, 0, 0, 1]), ('발자콕', [1, 0, 8, 0, 0, 0]), ('바틀콕', [1, 0, 8, 0, 0, 1])]"
데뷔,싱가포르,1,"[('데봐포르', [1, 0, 5, 0, 0, 1]), ('뎅가포르', [1, 0, 5, 0, 0, 1]), ('데가포르', [1, 0, 6, 0, 0, 0]), ('데바포르', [1, 0, 6, 0, 0, 1]), ('데아포르', [1, 0, 7, 0, 0, 1])]"
계통적,뒷얘기,1,"[('계통기', [1, 0, 8, 0, 0, 0]), ('계턔기', [1, 0, 9, 0, 0, 1]), ('계토기', [1, 0, 9, 0, 0, 1]), ('계얘기', [1, 0, 10, 0, 0, 0]), ('계통저기', [1, 1, 6, 0, 0, 1])]"
샤워,가장행렬,1,[]
개마고원,아이콘,1,"[('게마콘', [0, 0, 7, 1, 0, 1]), ('게미콘', [0, 0, 7, 1, 0, 2]), ('게마고콘', [0, 1, 5, 1, 0, 1]), ('게아이콘', [0, 1, 7, 1, 0, 1]), ('게마고위콘', [0, 2, 3, 1, 0, 2])]"
모략,골반뼈,1,"[('몰반뼈', [0, 0, 6, 2, 1, 1]), ('모반뼈', [0, 0, 7, 1, 0, 0]), ('모란뼈', [0, 0, 7, 1, 0, 1]), ('모안뼈', [0, 0, 8, 1, 0, 1]), ('모골반뼈', [0, 1, 4, 1, 0, 0])]"
왜란,딴전,1,"[('웬전', [1, 0, 5, 0, 0, 1]), ('웨전', [1, 0, 6, 0, 0, 1]), ('웨란전', [1, 1, 2, 0, 0, 1]), ('웨딴전', [1, 1, 3, 0, 0, 1]), ('웨라전', [1, 1, 4, 0, 0, 2])]"
헝가리어,고문실,1,"[('헝간실', [0, 0, 7, 1, 0, 1]), ('헝군실', [0, 0, 7, 1, 0, 1]), ('허문실', [0, 0, 8, 1, 0, 1]), ('헝가실', [0, 0, 8, 2, 1, 0]), ('헝가문실', [0, 1, 5, 1, 0, 0])]"
다다익선,기왓장,1,"[('다왓장', [0, 0, 9, 1, 0, 0]), ('다닷장', [0, 0, 9, 1, 0, 1]), ('다다장', [0, 0, 10, 1, 0, 0]), ('다다왓장', [0, 1, 7, 1, 0, 0]), ('다다익장', [0, 1, 8, 1, 0, 0])]"
건조대,닭싸움,1,"[('건조둠', [1, 0, 6, 0, 0, 1]), ('건조움', [1, 0, 7, 0, 0, 0]), ('건싸움', [1, 0, 7, 0, 0, 0]), ('건자움', [1, 0, 7, 0, 0, 1]), ('걹싸움', [1, 0, 7, 0, 0, 1])]"
암퇘지,나흘,1,"[('암흘', [1, 0, 7, 0, 0, 0]), ('암톼흘', [1, 1, 4, 0, 0, 1]), ('암퉤흘', [1, 1, 4, 0, 0, 1]), ('암나흘', [1, 1, 5, 0, 0, 0]), ('암타흘', [1, 1, 5, 0, 0, 1])]"
팬츠,계통적,1,"[('펜통적', [1, 0, 4, 0, 0, 1]), ('펜총적', [1, 0, 4, 0, 0, 2]), ('페통적', [1, 0, 5, 0, 0, 1]), ('페옹적', [1, 0, 6, 0, 0, 2]), ('펜츠적', [1, 0, 8, 0, 0, 1])]"
귓구멍,강구,1,"[('귓구', [0, 0, 5, 2, 1, 0]), ('귕구', [0, 0, 8, 2, 1, 1]), ('광구', [0, 0, 8, 2, 1, 1]), ('귀구', [0, 0, 9, 1, 0, 1]), ('귓강구', [0, 1, 5, 2, 1, 0])]"
대밭,굴뚝,1,"[('델뚝', [1, 0, 5, 0, 0, 1]), ('데뚝', [1, 0, 6, 0, 0, 1]), ('데굴뚝', [1, 1, 3, 0, 0, 1]), ('데발뚝', [1, 1, 3, 0, 0, 2]), ('데불뚝', [1, 1, 3, 0, 0, 2])]"
궤짝,먼지,1,"[('권지', [1, 0, 5, 0, 0, 1]), ('궨지', [1, 0, 5, 0, 0, 1]), ('궤지', [1, 0, 6, 0, 0, 0]), ('궤먼지', [1, 1, 3, 0, 0, 0]), ('궤쩐지', [1, 1, 3, 0, 0, 1])]"
